filename,label,width,height,top,left
test/6683.png,7.0,12.0,20.0,6.0,40.0
test/6684.png,4.0,7.0,18.0,11.0,57.0
test/6684.png,7.0,8.0,18.0,9.0,66.0
test/6685.png,1.0,10.0,18.0,5.0,30.0
test/6685.png,4.0,10.0,18.0,9.0,42.0
test/6686.png,2.0,13.0,16.0,40.0,94.0
test/6686.png,1.0,12.0,16.0,38.0,103.0
test/6687.png,9.0,12.0,17.0,6.0,31.0
test/6687.png,8.0,11.0,17.0,6.0,41.0
test/6688.png,5.0,11.0,19.0,7.0,32.0
test/6688.png,2.0,12.0,19.0,7.0,42.0
test/6689.png,1.0,23.0,52.0,23.0,63.0
test/6689.png,5.0,19.0,52.0,22.0,86.0
test/6690.png,3.0,10.0,20.0,50.0,86.0
test/6690.png,1.0,6.0,20.0,54.0,97.0
test/6691.png,9.0,18.0,39.0,7.0,41.0
test/6691.png,5.0,21.0,39.0,11.0,58.0
test/6692.png,4.0,17.0,21.0,9.0,57.0
test/6692.png,10.0,15.0,21.0,11.0,77.0
test/6693.png,1.0,16.0,24.0,17.0,129.0
test/6693.png,10.0,11.0,24.0,17.0,145.0
test/6693.png,10.0,11.0,24.0,19.0,155.0
test/6694.png,3.0,15.0,20.0,30.0,91.0
test/6694.png,5.0,15.0,20.0,27.0,104.0
test/6695.png,4.0,16.0,31.0,22.0,91.0
test/6695.png,10.0,15.0,31.0,18.0,104.0
test/6696.png,9.0,14.0,28.0,21.0,60.0
test/6697.png,3.0,10.0,17.0,8.0,37.0
test/6697.png,2.0,10.0,17.0,8.0,47.0
test/6698.png,1.0,10.0,25.0,11.0,97.0
test/6698.png,4.0,17.0,25.0,12.0,106.0
test/6698.png,10.0,17.0,25.0,12.0,123.0
test/6699.png,1.0,17.0,25.0,56.0,107.0
test/6699.png,9.0,16.0,25.0,49.0,120.0
test/6700.png,6.0,10.0,24.0,10.0,41.0
test/6700.png,7.0,8.0,24.0,9.0,53.0
test/6701.png,1.0,22.0,47.0,12.0,63.0
test/6701.png,10.0,31.0,47.0,16.0,79.0
test/6702.png,2.0,17.0,25.0,20.0,67.0
test/6702.png,4.0,18.0,25.0,19.0,83.0
test/6703.png,1.0,9.0,24.0,6.0,39.0
test/6703.png,4.0,13.0,24.0,6.0,48.0
test/6704.png,1.0,10.0,22.0,8.0,28.0
test/6704.png,8.0,13.0,22.0,9.0,38.0
test/6705.png,4.0,22.0,28.0,17.0,63.0
test/6706.png,1.0,11.0,22.0,14.0,86.0
test/6707.png,5.0,14.0,26.0,12.0,78.0
test/6707.png,4.0,15.0,26.0,12.0,94.0
test/6708.png,4.0,16.0,22.0,26.0,122.0
test/6708.png,5.0,16.0,22.0,22.0,136.0
test/6709.png,6.0,16.0,27.0,6.0,31.0
test/6710.png,1.0,10.0,24.0,26.0,68.0
test/6710.png,8.0,12.0,24.0,27.0,77.0
test/6711.png,1.0,7.0,21.0,5.0,43.0
test/6711.png,3.0,10.0,21.0,5.0,50.0
test/6712.png,1.0,9.0,20.0,8.0,26.0
test/6712.png,2.0,12.0,20.0,8.0,36.0
test/6713.png,3.0,28.0,59.0,41.0,85.0
test/6713.png,6.0,28.0,59.0,42.0,109.0
test/6714.png,5.0,25.0,32.0,24.0,86.0
test/6715.png,2.0,14.0,21.0,19.0,69.0
test/6715.png,5.0,12.0,21.0,32.0,84.0
test/6716.png,7.0,13.0,19.0,19.0,66.0
test/6717.png,4.0,23.0,32.0,98.0,131.0
test/6717.png,2.0,23.0,32.0,110.0,150.0
test/6718.png,6.0,13.0,20.0,1.0,44.0
test/6719.png,1.0,12.0,29.0,9.0,40.0
test/6719.png,8.0,10.0,29.0,10.0,53.0
test/6720.png,2.0,14.0,20.0,7.0,29.0
test/6721.png,6.0,16.0,25.0,7.0,32.0
test/6721.png,8.0,16.0,25.0,8.0,49.0
test/6722.png,1.0,10.0,34.0,8.0,45.0
test/6722.png,7.0,21.0,34.0,5.0,53.0
test/6723.png,9.0,13.0,19.0,9.0,34.0
test/6724.png,2.0,32.0,48.0,112.0,135.0
test/6724.png,4.0,27.0,48.0,111.0,160.0
test/6724.png,3.0,27.0,48.0,114.0,182.0
test/6725.png,4.0,17.0,23.0,37.0,107.0
test/6725.png,5.0,11.0,23.0,38.0,124.0
test/6726.png,1.0,13.0,30.0,17.0,41.0
test/6726.png,10.0,18.0,30.0,19.0,51.0
test/6726.png,4.0,20.0,30.0,21.0,65.0
test/6727.png,2.0,13.0,33.0,17.0,61.0
test/6727.png,8.0,14.0,33.0,12.0,71.0
test/6727.png,1.0,10.0,33.0,15.0,84.0
test/6728.png,1.0,7.0,16.0,31.0,75.0
test/6728.png,9.0,11.0,16.0,30.0,80.0
test/6729.png,6.0,11.0,16.0,4.0,21.0
test/6730.png,9.0,13.0,14.0,14.0,65.0
test/6730.png,4.0,12.0,14.0,12.0,76.0
test/6731.png,4.0,22.0,39.0,8.0,27.0
test/6732.png,2.0,31.0,38.0,74.0,176.0
test/6733.png,1.0,8.0,27.0,6.0,32.0
test/6733.png,3.0,9.0,27.0,5.0,42.0
test/6734.png,1.0,8.0,17.0,14.0,49.0
test/6734.png,3.0,8.0,17.0,14.0,55.0
test/6734.png,4.0,9.0,17.0,13.0,62.0
test/6735.png,2.0,14.0,21.0,22.0,92.0
test/6735.png,5.0,12.0,21.0,24.0,112.0
test/6736.png,1.0,10.0,26.0,5.0,35.0
test/6736.png,3.0,11.0,26.0,6.0,45.0
test/6736.png,7.0,15.0,26.0,7.0,56.0
test/6737.png,3.0,28.0,36.0,15.0,70.0
test/6737.png,6.0,27.0,36.0,21.0,95.0
test/6738.png,2.0,23.0,40.0,24.0,77.0
test/6738.png,4.0,23.0,40.0,22.0,96.0
test/6738.png,2.0,22.0,40.0,18.0,113.0
test/6739.png,1.0,5.0,18.0,11.0,42.0
test/6739.png,7.0,13.0,18.0,11.0,48.0
test/6740.png,9.0,24.0,32.0,12.0,55.0
test/6741.png,2.0,19.0,24.0,3.0,26.0
test/6742.png,1.0,7.0,17.0,11.0,33.0
test/6742.png,8.0,10.0,17.0,11.0,40.0
test/6743.png,1.0,9.0,18.0,7.0,25.0
test/6743.png,3.0,10.0,18.0,6.0,34.0
test/6744.png,3.0,20.0,44.0,10.0,96.0
test/6744.png,3.0,22.0,44.0,13.0,134.0
test/6745.png,3.0,12.0,19.0,12.0,34.0
test/6745.png,6.0,11.0,19.0,12.0,47.0
test/6746.png,1.0,8.0,19.0,11.0,102.0
test/6746.png,10.0,13.0,19.0,9.0,109.0
test/6747.png,2.0,11.0,24.0,16.0,63.0
test/6747.png,6.0,15.0,24.0,17.0,75.0
test/6748.png,2.0,25.0,49.0,11.0,56.0
test/6749.png,9.0,16.0,29.0,11.0,48.0
test/6749.png,6.0,17.0,29.0,11.0,65.0
test/6750.png,2.0,20.0,29.0,24.0,66.0
test/6750.png,3.0,17.0,29.0,26.0,83.0
test/6751.png,3.0,22.0,29.0,47.0,179.0
test/6752.png,2.0,17.0,30.0,16.0,55.0
test/6752.png,8.0,18.0,30.0,15.0,75.0
test/6752.png,7.0,22.0,30.0,14.0,97.0
test/6753.png,7.0,19.0,22.0,28.0,90.0
test/6754.png,1.0,11.0,23.0,24.0,47.0
test/6754.png,1.0,11.0,23.0,25.0,56.0
test/6754.png,1.0,10.0,23.0,25.0,65.0
test/6755.png,2.0,10.0,19.0,7.0,32.0
test/6755.png,10.0,11.0,19.0,8.0,42.0
test/6756.png,3.0,7.0,13.0,7.0,39.0
test/6756.png,8.0,9.0,13.0,7.0,46.0
test/6757.png,3.0,18.0,24.0,20.0,50.0
test/6758.png,2.0,9.0,16.0,3.0,21.0
test/6758.png,2.0,8.0,16.0,3.0,30.0
test/6759.png,9.0,21.0,27.0,32.0,66.0
test/6760.png,3.0,12.0,17.0,5.0,25.0
test/6761.png,6.0,13.0,18.0,7.0,68.0
test/6762.png,1.0,8.0,20.0,5.0,28.0
test/6762.png,2.0,16.0,20.0,5.0,37.0
test/6763.png,5.0,21.0,56.0,101.0,332.0
test/6764.png,1.0,12.0,21.0,29.0,58.0
test/6764.png,4.0,22.0,21.0,28.0,69.0
test/6765.png,4.0,22.0,33.0,78.0,119.0
test/6765.png,10.0,18.0,33.0,79.0,142.0
test/6766.png,2.0,11.0,16.0,7.0,29.0
test/6766.png,5.0,9.0,16.0,8.0,41.0
test/6767.png,1.0,10.0,26.0,15.0,43.0
test/6767.png,4.0,22.0,26.0,8.0,53.0
test/6768.png,3.0,10.0,20.0,5.0,10.0
test/6768.png,1.0,6.0,20.0,5.0,25.0
test/6768.png,8.0,10.0,20.0,5.0,36.0
test/6769.png,4.0,10.0,19.0,7.0,34.0
test/6769.png,4.0,15.0,19.0,5.0,43.0
test/6770.png,1.0,10.0,20.0,4.0,26.0
test/6770.png,2.0,13.0,20.0,4.0,33.0
test/6770.png,4.0,13.0,20.0,4.0,42.0
test/6771.png,9.0,8.0,17.0,11.0,38.0
test/6771.png,2.0,8.0,17.0,10.0,47.0
test/6772.png,1.0,12.0,30.0,19.0,77.0
test/6772.png,1.0,12.0,30.0,19.0,88.0
test/6772.png,5.0,15.0,30.0,18.0,100.0
test/6773.png,1.0,8.0,20.0,8.0,30.0
test/6773.png,5.0,14.0,20.0,6.0,38.0
test/6774.png,2.0,14.0,29.0,12.0,47.0
test/6774.png,1.0,11.0,29.0,10.0,61.0
test/6775.png,1.0,16.0,37.0,84.0,243.0
test/6775.png,10.0,35.0,37.0,87.0,244.0
test/6776.png,4.0,17.0,40.0,24.0,79.0
test/6776.png,1.0,13.0,40.0,24.0,96.0
test/6776.png,3.0,19.0,40.0,22.0,109.0
test/6777.png,8.0,10.0,28.0,7.0,32.0
test/6777.png,1.0,7.0,28.0,7.0,41.0
test/6778.png,5.0,38.0,73.0,19.0,84.0
test/6778.png,5.0,39.0,73.0,24.0,118.0
test/6779.png,4.0,10.0,23.0,7.0,44.0
test/6779.png,7.0,10.0,23.0,7.0,54.0
test/6780.png,1.0,13.0,29.0,35.0,120.0
test/6780.png,10.0,19.0,29.0,34.0,129.0
test/6781.png,3.0,17.0,40.0,12.0,49.0
test/6781.png,6.0,19.0,40.0,12.0,65.0
test/6781.png,1.0,11.0,40.0,12.0,82.0
test/6781.png,7.0,23.0,40.0,14.0,92.0
test/6782.png,1.0,11.0,23.0,10.0,42.0
test/6782.png,1.0,9.0,23.0,10.0,53.0
test/6783.png,9.0,30.0,51.0,19.0,140.0
test/6783.png,8.0,32.0,51.0,19.0,168.0
test/6784.png,2.0,13.0,29.0,16.0,115.0
test/6784.png,2.0,14.0,29.0,16.0,127.0
test/6785.png,2.0,35.0,36.0,10.0,50.0
test/6786.png,2.0,9.0,17.0,3.0,17.0
test/6786.png,1.0,10.0,17.0,3.0,26.0
test/6787.png,2.0,18.0,22.0,10.0,43.0
test/6787.png,3.0,12.0,22.0,35.0,53.0
test/6788.png,4.0,18.0,22.0,6.0,27.0
test/6788.png,1.0,11.0,22.0,6.0,49.0
test/6789.png,2.0,9.0,16.0,7.0,25.0
test/6789.png,1.0,7.0,16.0,7.0,37.0
test/6790.png,5.0,28.0,40.0,20.0,55.0
test/6790.png,6.0,28.0,40.0,12.0,84.0
test/6791.png,2.0,12.0,21.0,11.0,37.0
test/6791.png,4.0,11.0,21.0,8.0,49.0
test/6791.png,9.0,13.0,21.0,8.0,63.0
test/6792.png,1.0,8.0,17.0,23.0,67.0
test/6792.png,4.0,19.0,17.0,21.0,74.0
test/6793.png,1.0,6.0,28.0,7.0,41.0
test/6793.png,5.0,16.0,28.0,10.0,50.0
test/6794.png,8.0,20.0,30.0,31.0,62.0
test/6794.png,3.0,22.0,30.0,33.0,82.0
test/6795.png,2.0,23.0,31.0,12.0,69.0
test/6796.png,7.0,10.0,14.0,26.0,58.0
test/6797.png,8.0,20.0,32.0,48.0,99.0
test/6798.png,3.0,12.0,17.0,9.0,37.0
test/6798.png,10.0,12.0,17.0,20.0,48.0
test/6799.png,6.0,24.0,31.0,5.0,37.0
test/6800.png,6.0,16.0,24.0,13.0,40.0
test/6800.png,10.0,11.0,24.0,12.0,54.0
test/6801.png,7.0,12.0,18.0,7.0,26.0
test/6801.png,7.0,11.0,18.0,6.0,36.0
test/6802.png,3.0,13.0,20.0,7.0,34.0
test/6802.png,7.0,13.0,20.0,7.0,45.0
test/6803.png,4.0,21.0,35.0,26.0,78.0
test/6803.png,9.0,18.0,35.0,25.0,95.0
test/6804.png,2.0,10.0,30.0,14.0,71.0
test/6804.png,1.0,7.0,30.0,14.0,84.0
test/6804.png,1.0,11.0,30.0,17.0,94.0
test/6805.png,3.0,22.0,36.0,3.0,32.0
test/6806.png,4.0,31.0,46.0,111.0,320.0
test/6806.png,1.0,24.0,46.0,118.0,345.0
test/6807.png,3.0,15.0,25.0,17.0,63.0
test/6807.png,10.0,15.0,25.0,16.0,77.0
test/6807.png,2.0,13.0,25.0,17.0,91.0
test/6808.png,1.0,28.0,58.0,21.0,82.0
test/6808.png,5.0,40.0,58.0,27.0,134.0
test/6809.png,3.0,19.0,26.0,43.0,87.0
test/6809.png,10.0,15.0,26.0,46.0,103.0
test/6810.png,8.0,15.0,26.0,15.0,56.0
test/6811.png,6.0,20.0,31.0,10.0,43.0
test/6811.png,1.0,24.0,31.0,14.0,63.0
test/6812.png,5.0,11.0,18.0,15.0,47.0
test/6812.png,2.0,10.0,18.0,15.0,57.0
test/6813.png,1.0,13.0,39.0,5.0,75.0
test/6814.png,2.0,15.0,28.0,4.0,28.0
test/6814.png,10.0,14.0,28.0,3.0,38.0
test/6815.png,6.0,21.0,30.0,30.0,91.0
test/6815.png,9.0,15.0,30.0,32.0,112.0
test/6816.png,1.0,10.0,27.0,6.0,32.0
test/6816.png,4.0,11.0,27.0,3.0,42.0
test/6817.png,1.0,7.0,18.0,12.0,41.0
test/6817.png,8.0,10.0,18.0,10.0,47.0
test/6818.png,5.0,9.0,19.0,12.0,42.0
test/6818.png,5.0,11.0,19.0,11.0,50.0
test/6819.png,6.0,26.0,32.0,14.0,36.0
test/6820.png,4.0,13.0,25.0,23.0,81.0
test/6820.png,2.0,11.0,25.0,20.0,91.0
test/6821.png,3.0,22.0,30.0,7.0,32.0
test/6821.png,7.0,23.0,30.0,6.0,54.0
test/6822.png,1.0,5.0,14.0,20.0,86.0
test/6822.png,5.0,9.0,14.0,19.0,93.0
test/6823.png,2.0,15.0,25.0,63.0,105.0
test/6823.png,7.0,19.0,25.0,62.0,115.0
test/6824.png,5.0,9.0,14.0,34.0,52.0
test/6824.png,9.0,9.0,14.0,35.0,58.0
test/6824.png,4.0,7.0,14.0,34.0,67.0
test/6825.png,1.0,10.0,38.0,10.0,50.0
test/6825.png,3.0,15.0,38.0,9.0,60.0
test/6826.png,4.0,11.0,30.0,76.0,166.0
test/6826.png,10.0,17.0,30.0,75.0,178.0
test/6827.png,1.0,5.0,16.0,8.0,34.0
test/6827.png,4.0,8.0,16.0,8.0,40.0
test/6828.png,2.0,11.0,17.0,16.0,47.0
test/6828.png,4.0,12.0,17.0,17.0,60.0
test/6829.png,2.0,11.0,15.0,3.0,9.0
test/6829.png,4.0,11.0,15.0,3.0,20.0
test/6830.png,4.0,37.0,54.0,104.0,158.0
test/6831.png,4.0,23.0,37.0,65.0,162.0
test/6831.png,4.0,27.0,37.0,69.0,182.0
test/6832.png,1.0,6.0,17.0,8.0,37.0
test/6832.png,1.0,8.0,17.0,8.0,43.0
test/6833.png,1.0,7.0,16.0,9.0,35.0
test/6833.png,9.0,8.0,16.0,11.0,44.0
test/6833.png,8.0,13.0,16.0,15.0,51.0
test/6834.png,2.0,10.0,15.0,16.0,50.0
test/6834.png,3.0,9.0,15.0,14.0,60.0
test/6835.png,4.0,11.0,17.0,7.0,25.0
test/6835.png,9.0,10.0,17.0,6.0,38.0
test/6835.png,7.0,10.0,17.0,7.0,48.0
test/6836.png,3.0,15.0,24.0,10.0,36.0
test/6836.png,1.0,9.0,24.0,11.0,54.0
test/6837.png,4.0,11.0,17.0,17.0,48.0
test/6837.png,3.0,11.0,17.0,24.0,56.0
test/6838.png,3.0,11.0,16.0,3.0,18.0
test/6838.png,4.0,12.0,16.0,3.0,30.0
test/6839.png,8.0,11.0,21.0,8.0,30.0
test/6839.png,9.0,11.0,21.0,8.0,40.0
test/6840.png,3.0,11.0,24.0,7.0,83.0
test/6840.png,1.0,14.0,24.0,8.0,93.0
test/6841.png,2.0,46.0,48.0,17.0,65.0
test/6842.png,3.0,8.0,15.0,11.0,79.0
test/6842.png,2.0,8.0,15.0,10.0,89.0
test/6843.png,5.0,15.0,40.0,8.0,50.0
test/6843.png,5.0,15.0,40.0,5.0,65.0
test/6844.png,1.0,5.0,13.0,19.0,40.0
test/6844.png,1.0,5.0,13.0,20.0,45.0
test/6844.png,2.0,7.0,13.0,16.0,48.0
test/6845.png,4.0,15.0,19.0,12.0,35.0
test/6845.png,3.0,12.0,19.0,8.0,50.0
test/6846.png,5.0,12.0,19.0,9.0,31.0
test/6846.png,6.0,10.0,19.0,10.0,43.0
test/6847.png,4.0,6.0,18.0,24.0,64.0
test/6847.png,4.0,7.0,18.0,24.0,71.0
test/6848.png,2.0,19.0,29.0,32.0,62.0
test/6848.png,1.0,12.0,29.0,36.0,83.0
test/6849.png,5.0,9.0,15.0,3.0,19.0
test/6849.png,8.0,7.0,15.0,5.0,28.0
test/6850.png,6.0,11.0,23.0,18.0,50.0
test/6850.png,10.0,8.0,23.0,17.0,60.0
test/6850.png,5.0,10.0,23.0,16.0,68.0
test/6851.png,5.0,14.0,21.0,6.0,35.0
test/6851.png,4.0,15.0,21.0,8.0,50.0
test/6852.png,5.0,14.0,28.0,6.0,28.0
test/6852.png,10.0,14.0,28.0,8.0,42.0
test/6853.png,3.0,28.0,22.0,2.0,27.0
test/6853.png,8.0,16.0,22.0,0.0,30.0
test/6854.png,1.0,5.0,11.0,9.0,23.0
test/6854.png,3.0,7.0,11.0,8.0,28.0
test/6854.png,10.0,8.0,11.0,9.0,35.0
test/6855.png,3.0,12.0,23.0,18.0,55.0
test/6855.png,4.0,9.0,23.0,18.0,67.0
test/6856.png,8.0,23.0,40.0,39.0,105.0
test/6856.png,8.0,18.0,40.0,31.0,127.0
test/6857.png,7.0,12.0,17.0,8.0,33.0
test/6857.png,9.0,13.0,17.0,8.0,44.0
test/6858.png,1.0,6.0,18.0,9.0,34.0
test/6858.png,3.0,10.0,18.0,8.0,41.0
test/6859.png,1.0,7.0,19.0,11.0,48.0
test/6859.png,3.0,8.0,19.0,11.0,55.0
test/6859.png,10.0,9.0,19.0,13.0,62.0
test/6860.png,2.0,20.0,27.0,21.0,54.0
test/6860.png,6.0,19.0,27.0,14.0,73.0
test/6861.png,3.0,13.0,20.0,14.0,38.0
test/6861.png,2.0,15.0,20.0,14.0,51.0
test/6862.png,4.0,14.0,31.0,13.0,68.0
test/6862.png,7.0,16.0,31.0,14.0,82.0
test/6863.png,8.0,11.0,19.0,15.0,49.0
test/6863.png,3.0,10.0,19.0,15.0,59.0
test/6864.png,6.0,18.0,38.0,4.0,31.0
test/6865.png,3.0,22.0,38.0,35.0,106.0
test/6866.png,1.0,9.0,23.0,17.0,51.0
test/6866.png,7.0,13.0,23.0,16.0,58.0
test/6867.png,4.0,8.0,13.0,14.0,32.0
test/6867.png,6.0,8.0,13.0,13.0,40.0
test/6868.png,2.0,12.0,19.0,3.0,22.0
test/6869.png,9.0,38.0,57.0,1.0,55.0
test/6869.png,8.0,44.0,57.0,3.0,120.0
test/6870.png,1.0,8.0,17.0,13.0,54.0
test/6870.png,4.0,10.0,17.0,15.0,62.0
test/6871.png,5.0,12.0,17.0,10.0,43.0
test/6871.png,10.0,11.0,17.0,25.0,48.0
test/6872.png,5.0,11.0,15.0,12.0,38.0
test/6873.png,2.0,33.0,68.0,20.0,82.0
test/6873.png,2.0,31.0,68.0,19.0,110.0
test/6873.png,5.0,24.0,68.0,16.0,139.0
test/6874.png,1.0,9.0,26.0,12.0,89.0
test/6874.png,9.0,14.0,26.0,10.0,98.0
test/6875.png,2.0,14.0,22.0,8.0,35.0
test/6875.png,10.0,20.0,22.0,8.0,47.0
test/6876.png,9.0,20.0,27.0,12.0,46.0
test/6877.png,5.0,7.0,15.0,3.0,26.0
test/6877.png,5.0,11.0,15.0,4.0,35.0
test/6877.png,3.0,12.0,15.0,3.0,47.0
test/6878.png,6.0,35.0,35.0,41.0,75.0
test/6879.png,3.0,18.0,35.0,13.0,43.0
test/6879.png,4.0,10.0,35.0,17.0,61.0
test/6879.png,4.0,15.0,35.0,13.0,73.0
test/6880.png,1.0,8.0,16.0,9.0,30.0
test/6880.png,2.0,9.0,16.0,8.0,38.0
test/6881.png,2.0,23.0,42.0,47.0,89.0
test/6881.png,4.0,28.0,42.0,39.0,111.0
test/6882.png,6.0,20.0,28.0,13.0,54.0
test/6883.png,2.0,10.0,19.0,20.0,92.0
test/6883.png,9.0,10.0,19.0,24.0,101.0
test/6884.png,6.0,16.0,24.0,89.0,162.0
test/6884.png,2.0,18.0,24.0,91.0,175.0
test/6885.png,8.0,9.0,20.0,9.0,41.0
test/6885.png,4.0,13.0,20.0,17.0,48.0
test/6886.png,1.0,9.0,25.0,25.0,71.0
test/6886.png,9.0,12.0,25.0,25.0,80.0
test/6887.png,2.0,17.0,35.0,8.0,42.0
test/6887.png,9.0,18.0,35.0,8.0,60.0
test/6888.png,1.0,12.0,32.0,8.0,48.0
test/6888.png,7.0,22.0,32.0,10.0,62.0
test/6888.png,3.0,24.0,32.0,14.0,86.0
test/6889.png,3.0,13.0,15.0,18.0,43.0
test/6889.png,2.0,10.0,15.0,18.0,56.0
test/6890.png,3.0,13.0,23.0,7.0,35.0
test/6891.png,8.0,16.0,26.0,9.0,40.0
test/6891.png,2.0,19.0,26.0,9.0,55.0
test/6892.png,5.0,19.0,35.0,10.0,45.0
test/6892.png,1.0,18.0,35.0,8.0,62.0
test/6893.png,2.0,10.0,16.0,15.0,47.0
test/6893.png,2.0,6.0,16.0,14.0,57.0
test/6894.png,1.0,12.0,20.0,8.0,30.0
test/6894.png,6.0,14.0,20.0,5.0,42.0
test/6894.png,8.0,15.0,20.0,6.0,55.0
test/6895.png,8.0,23.0,32.0,15.0,56.0
test/6896.png,3.0,38.0,43.0,6.0,48.0
test/6897.png,9.0,30.0,35.0,75.0,249.0
test/6898.png,1.0,20.0,51.0,18.0,116.0
test/6898.png,6.0,24.0,51.0,21.0,133.0
test/6898.png,7.0,29.0,51.0,19.0,152.0
test/6899.png,1.0,15.0,37.0,22.0,89.0
test/6899.png,10.0,19.0,37.0,18.0,102.0
test/6899.png,6.0,24.0,37.0,18.0,120.0
test/6900.png,1.0,9.0,18.0,3.0,22.0
test/6900.png,1.0,9.0,18.0,4.0,30.0
test/6901.png,1.0,6.0,16.0,11.0,39.0
test/6901.png,2.0,9.0,16.0,11.0,44.0
test/6902.png,1.0,11.0,25.0,30.0,51.0
test/6902.png,6.0,16.0,25.0,28.0,61.0
test/6903.png,1.0,13.0,32.0,22.0,76.0
test/6903.png,7.0,21.0,32.0,21.0,91.0
test/6904.png,1.0,9.0,23.0,9.0,33.0
test/6904.png,8.0,11.0,23.0,9.0,42.0
test/6905.png,6.0,36.0,64.0,28.0,95.0
test/6905.png,1.0,27.0,64.0,21.0,138.0
test/6906.png,1.0,7.0,22.0,5.0,30.0
test/6906.png,10.0,12.0,22.0,5.0,38.0
test/6907.png,9.0,19.0,29.0,10.0,45.0
test/6908.png,3.0,12.0,17.0,13.0,36.0
test/6908.png,7.0,10.0,17.0,11.0,47.0
test/6909.png,8.0,20.0,38.0,87.0,192.0
test/6909.png,9.0,28.0,38.0,96.0,204.0
test/6910.png,8.0,15.0,25.0,7.0,44.0
test/6910.png,10.0,16.0,25.0,11.0,60.0
test/6910.png,5.0,16.0,25.0,13.0,73.0
test/6911.png,6.0,12.0,23.0,12.0,45.0
test/6911.png,8.0,13.0,23.0,11.0,61.0
test/6911.png,1.0,10.0,23.0,11.0,77.0
test/6912.png,7.0,12.0,21.0,10.0,42.0
test/6913.png,1.0,14.0,24.0,8.0,34.0
test/6913.png,5.0,15.0,24.0,8.0,49.0
test/6914.png,1.0,6.0,16.0,15.0,41.0
test/6914.png,1.0,6.0,16.0,15.0,47.0
test/6914.png,7.0,8.0,16.0,15.0,53.0
test/6914.png,9.0,9.0,16.0,16.0,62.0
test/6915.png,2.0,8.0,22.0,4.0,37.0
test/6915.png,5.0,12.0,22.0,9.0,48.0
test/6915.png,9.0,12.0,22.0,11.0,60.0
test/6916.png,3.0,8.0,14.0,4.0,19.0
test/6916.png,4.0,6.0,14.0,8.0,29.0
test/6917.png,3.0,45.0,58.0,21.0,73.0
test/6918.png,2.0,10.0,20.0,13.0,49.0
test/6918.png,6.0,10.0,20.0,11.0,59.0
test/6919.png,4.0,11.0,27.0,15.0,67.0
test/6919.png,10.0,13.0,27.0,20.0,78.0
test/6919.png,4.0,14.0,27.0,18.0,93.0
test/6920.png,3.0,9.0,16.0,15.0,37.0
test/6920.png,8.0,9.0,16.0,14.0,46.0
test/6920.png,10.0,10.0,16.0,15.0,54.0
test/6921.png,1.0,17.0,30.0,7.0,71.0
test/6921.png,7.0,22.0,30.0,10.0,87.0
test/6922.png,3.0,17.0,42.0,33.0,91.0
test/6922.png,9.0,17.0,42.0,29.0,110.0
test/6922.png,10.0,18.0,42.0,27.0,129.0
test/6923.png,9.0,11.0,16.0,8.0,31.0
test/6923.png,3.0,11.0,16.0,8.0,43.0
test/6924.png,7.0,15.0,20.0,17.0,54.0
test/6925.png,2.0,11.0,21.0,12.0,50.0
test/6925.png,8.0,15.0,21.0,13.0,61.0
test/6926.png,3.0,18.0,24.0,42.0,94.0
test/6926.png,10.0,17.0,24.0,45.0,112.0
test/6927.png,1.0,22.0,37.0,121.0,60.0
test/6927.png,7.0,22.0,37.0,127.0,77.0
test/6928.png,5.0,28.0,35.0,25.0,149.0
test/6928.png,3.0,20.0,35.0,20.0,176.0
test/6929.png,2.0,18.0,26.0,23.0,78.0
test/6930.png,1.0,35.0,24.0,12.0,66.0
test/6931.png,5.0,10.0,15.0,7.0,28.0
test/6931.png,2.0,13.0,15.0,6.0,40.0
test/6932.png,5.0,14.0,26.0,5.0,38.0
test/6932.png,2.0,15.0,26.0,4.0,50.0
test/6933.png,6.0,10.0,20.0,6.0,29.0
test/6933.png,7.0,11.0,20.0,5.0,39.0
test/6934.png,2.0,21.0,36.0,22.0,74.0
test/6934.png,9.0,20.0,36.0,18.0,95.0
test/6935.png,2.0,17.0,30.0,5.0,32.0
test/6936.png,3.0,30.0,41.0,12.0,65.0
test/6936.png,10.0,25.0,41.0,18.0,90.0
test/6937.png,1.0,10.0,21.0,16.0,45.0
test/6937.png,2.0,13.0,21.0,17.0,50.0
test/6937.png,6.0,12.0,21.0,15.0,61.0
test/6938.png,3.0,13.0,20.0,18.0,49.0
test/6938.png,5.0,15.0,20.0,15.0,61.0
test/6939.png,2.0,16.0,29.0,34.0,73.0
test/6939.png,2.0,18.0,29.0,35.0,91.0
test/6940.png,7.0,12.0,24.0,6.0,30.0
test/6940.png,8.0,13.0,24.0,6.0,43.0
test/6941.png,5.0,14.0,25.0,5.0,30.0
test/6942.png,9.0,67.0,89.0,26.0,118.0
test/6943.png,2.0,12.0,23.0,5.0,27.0
test/6943.png,5.0,9.0,23.0,4.0,39.0
test/6943.png,10.0,10.0,23.0,7.0,48.0
test/6944.png,4.0,13.0,23.0,8.0,38.0
test/6944.png,2.0,14.0,23.0,10.0,54.0
test/6945.png,7.0,10.0,17.0,11.0,48.0
test/6946.png,4.0,9.0,25.0,14.0,44.0
test/6946.png,1.0,13.0,25.0,11.0,53.0
test/6947.png,2.0,15.0,18.0,39.0,58.0
test/6947.png,1.0,9.0,18.0,45.0,73.0
